,DV,E1,E2,E3,E4,E5,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15
1551,99.73261352,-1.015806902,0.193386215,-0.974716449,0.194270963,1.00769837,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1
1552,99.70999989,0.424410952,-0.78133149,-1.029828283,1.230685633,0.054308659,1,0,0,1,1,0,1,0,1,0,0,1,1,1,1
1553,101.1805888,-0.237239823,-0.684588642,0.999666779,0.35470306,1.020726193,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0
1554,101.7045624,-1.095398013,1.180177438,1.198612297,0.030977274,0.192542319,0,0,0,1,0,1,1,1,0,1,1,1,1,0,1
1555,99.92618202,-1.349530397,0.111327919,-0.912732201,2.344637923,-0.389923294,0,1,1,0,1,1,1,1,0,1,0,1,0,1,0
1556,108.4197915,0.470848949,1.232552896,0.238142566,0.789434195,-1.921635747,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1
1557,101.3616743,-1.668285686,0.037794809,0.596051063,-0.701245987,2.08887957,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0
1558,100.8112511,-0.978056167,1.968010455,-1.169637562,-0.032922175,0.174200413,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1
1559,107.1262148,-1.712403569,-1.107461949,0.145625844,0.716524264,0.250448858,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0
1560,101.6612195,-0.219424227,0.24409363,0.279880667,0.056346758,-0.954350808,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1
1561,106.4495661,0.98218207,-2.398693753,1.018335279,1.209348684,-0.187584668,1,0,1,1,1,0,1,1,0,1,1,0,1,1,1
1562,100.2787779,-0.21838587,-0.646524941,-0.612848214,1.609222332,0.089755567,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0
1563,101.0176063,-0.448475752,-0.616002387,-1.642161569,-0.45019897,-1.54085469,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0
1564,100.3999462,-0.013169395,0.192769558,-0.79620739,0.38359278,-0.983628403,0,1,0,0,0,0,0,0,1,1,1,1,0,1,1
1565,101.5542333,-0.135524297,1.319878416,-1.948682099,1.063786852,0.977858811,1,1,1,0,0,0,0,1,1,1,0,0,0,1,0
1566,101.868271,-0.757125294,0.984477709,1.1374923,0.382982389,-0.504297064,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1
1567,101.3665373,-0.321454673,-0.965596466,0.541946626,-0.384268013,-0.951534296,1,0,0,0,1,1,1,1,1,1,1,1,0,1,0
1568,102.8492693,1.155113237,0.688898034,2.276707489,-1.610865121,1.439399425,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1
1569,101.8457669,0.704231524,0.856469967,-1.013715231,-1.397341717,-0.214124363,0,0,1,0,0,1,0,1,1,1,0,1,1,0,1
1570,98.872146,-0.014381712,-1.07021925,-0.556074923,2.38420042,1.070117835,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0
1571,105.3775301,0.053917985,1.279636204,1.288220753,0.279566994,1.989215727,1,1,1,1,1,0,0,1,1,0,0,0,1,1,1
1572,98.44462611,-0.386091172,-0.419525045,-1.456349016,0.949495631,0.908455354,0,0,0,1,1,0,1,1,1,1,1,0,1,0,1
1573,102.2196047,-0.385104741,0.272558307,0.936259557,0.245574033,-1.241045969,1,0,0,1,1,1,0,1,1,0,1,0,1,1,1
1574,99.56833994,0.306530083,-1.744734859,0.469270277,-0.87637187,2.420064207,0,1,0,1,1,0,1,1,0,0,0,1,1,0,1
1575,100.5169267,-0.083653354,1.129021535,1.210977546,-0.531875124,0.698249409,1,1,1,1,1,1,0,0,1,1,0,1,0,0,0
1576,101.7708631,-0.525897986,1.509861567,0.681893131,-0.211425157,0.871169491,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1
1577,101.6530358,-0.621058418,-0.740279336,0.809291726,-0.774908382,-0.335829913,1,1,0,1,1,0,0,1,0,0,0,0,1,1,0
1578,101.2150864,0.134073915,-1.192340508,0.159178128,-1.300644583,-0.114186412,1,1,0,1,1,1,1,0,0,1,0,0,0,1,0
1579,100.082147,-1.441404769,-0.104415636,-0.442914073,-1.797583611,0.257379582,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1
1580,102.2318574,2.49791101,-1.363121499,1.713111368,3.23512152,-1.4607872,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0
1581,99.98370581,-1.2085709,-0.907420103,-0.276585865,-0.039446488,-0.392730833,1,1,1,1,1,1,0,1,1,1,0,1,0,0,1
1582,103.9678495,-0.272743053,-0.828607085,-2.287466989,-1.665465222,1.463852252,1,0,1,0,1,0,0,1,1,0,1,1,1,0,1
1583,99.73390185,-0.220794722,-1.352171748,-0.785655453,1.284978161,0.360504857,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1
1584,102.1359456,0.490214585,0.734993172,2.135655803,0.25460472,-0.988525581,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1
1585,101.1258578,-0.096617072,-1.252197477,0.545720364,-0.260391111,0.484670314,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0
1586,101.9314523,0.68442195,0.03923253,-2.35884689,0.770351286,-0.864165543,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1
1587,101.4906557,0.218251854,0.765791948,1.729731679,0.895460638,-1.311791372,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0
1588,99.79466277,-0.680938986,-0.487237179,-0.203653618,1.170230971,1.273465648,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0
1589,101.5283118,0.246893315,1.131553866,1.069668129,1.143307606,-0.457242598,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0
1590,101.1213733,0.69730558,1.402130202,-2.107500747,0.109538433,0.908211832,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1
1591,101.6461129,1.600617792,-0.456503166,-0.010611636,0.365240479,-1.054390266,0,1,0,1,0,1,1,1,0,1,1,0,0,1,0
1592,106.1477363,0.051846449,2.055721351,-0.761213989,-0.16984124,-0.058630688,1,0,1,0,1,0,0,1,1,1,1,0,1,1,1
1593,101.8755864,-0.451223927,-0.19515164,0.541680433,0.320693612,-2.038032117,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0
1594,100.4363754,0.170017548,1.037667932,-0.504390953,-1.403133748,0.766621483,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1
1595,106.6242206,1.144681189,0.459703591,-0.254756647,-0.359242491,-0.257805994,1,0,1,1,1,1,1,0,0,1,0,1,1,0,1
1596,100.1623905,-0.128878624,0.6916641,-1.031527544,1.654320085,-0.59540506,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0
1597,102.0773499,1.307300266,-1.809497405,-1.819713082,0.189622485,-1.040052335,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0
1598,101.7255877,-0.229494016,0.621423216,-0.652870659,-0.709261653,-1.662878634,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1
1599,98.75116812,0.108791436,-2.238550036,-0.447555476,-0.870703423,-0.180954372,1,0,0,1,1,1,0,0,0,0,1,1,0,1,1
1600,100.6766389,1.010226852,0.789577308,-2.075323826,0.235419028,-0.588283001,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0
1601,107.5564446,-0.443026567,2.917386804,0.775531325,0.590666632,0.023202421,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1
1602,99.72629062,-1.015436254,-0.284402804,-0.842987727,0.61399211,-1.155719764,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1
1603,100.7095332,-0.373267405,1.703069678,1.616883464,-0.409637152,-0.378821614,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0
1604,100.7741153,0.330893747,0.065963911,-0.465710344,-1.614014996,1.163753313,0,0,0,1,1,1,1,1,1,1,1,1,0,1,1
1605,102.1039304,-0.010230027,-0.941984157,0.498118602,-0.622093947,0.361884995,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0
1606,101.1300267,1.173246976,-0.88835605,-1.205027227,-0.757421055,0.203332876,1,1,0,0,0,1,1,0,0,1,0,0,1,0,1
1607,102.2785374,-0.511157341,0.395974644,1.870853624,-0.922281415,-2.011203422,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1
1608,100.496493,2.514690365,1.191768077,-2.025635883,0.991994326,-0.03123386,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0
1609,102.8085314,0.630376353,1.429832354,1.489615036,1.75796387,-1.390588926,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1
1610,100.3753457,0.445240809,1.012177546,-0.189441534,0.567639034,1.090030445,1,0,1,0,0,1,1,0,1,1,1,1,1,0,0
1611,101.4837164,1.358455483,1.85302478,0.948560839,1.689566203,0.441572212,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1
1612,100.7709412,-2.797125134,0.440799212,0.993505192,-2.508139427,1.287240419,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1
1613,107.3167188,0.66868808,-0.698686913,0.915713199,1.624859851,-0.791743224,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1
1614,102.0910056,0.246423871,3.179613541,-1.369786308,-1.782978331,-0.226238452,1,0,0,1,1,0,1,1,0,0,0,0,1,0,1
1615,99.81593211,0.559678976,-0.415845963,1.139125394,0.285653588,0.782163659,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1
1616,103.2441615,-1.465967637,-0.208984103,-1.094434628,-0.017306866,-1.501305005,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1
1617,102.3493614,-1.48660258,-2.070078194,0.70999246,-0.6816877,-0.687755531,0,0,1,1,0,1,1,1,0,1,1,0,0,1,1
1618,101.0341763,-0.341490364,0.138766993,-2.583582557,-0.692813299,-0.175170206,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1
1619,101.4621285,-0.765525403,-0.963635641,-2.188630842,0.653317336,-1.636507112,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0
1620,100.7229156,0.283656107,-1.65390884,1.447699799,0.666834722,1.532390874,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1
1621,98.20460476,0.950281174,0.273288952,0.445972045,-0.325133583,1.277042726,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1
1622,101.1776664,-0.260661856,-1.274046588,0.765496944,0.320186553,-0.141963857,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1
1623,101.290418,-0.145039399,0.061576578,1.83596068,0.346446746,1.82992046,0,0,0,1,1,1,1,0,0,1,1,0,0,1,1
1624,102.3977317,-2.270222698,-0.401176621,1.887842286,-1.736916303,-0.028308447,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1
1625,99.63959166,1.107671762,-0.124261543,0.365749197,-0.116824171,-0.191484873,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1
1626,107.2453105,0.327128677,-1.062356026,0.106760628,1.20981377,-0.49690182,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1
1627,108.5914572,-0.134522615,0.533123437,0.911246376,-0.100146404,-0.996460128,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1
1628,101.7270448,1.044418392,-0.838905236,-1.954940911,-0.329997664,0.085367551,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0
1629,101.4812983,1.197389857,-1.282777737,0.754022305,1.69526523,0.411919667,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0
1630,103.9834592,-1.982642237,-0.175269714,0.977573006,-0.009874862,-1.353789403,1,1,1,0,0,1,0,0,0,0,1,0,1,1,0
1631,101.6939249,-1.121234246,0.292927992,-2.374085889,0.01496449,0.221577204,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1
1632,100.3086153,0.813179171,-0.165664581,-0.100157914,-0.71272118,-1.404319103,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0
1633,101.6945603,0.790631245,1.655256047,0.781490737,1.15869287,1.198287088,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1
1634,103.0138516,-0.138393295,1.187581861,1.569250869,0.960048977,0.321393184,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1
1635,102.0142434,-1.265063094,0.116804484,2.40705895,-1.053182429,-1.781917281,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0
1636,99.81682282,-0.094211373,-0.621866777,1.149204629,0.956299597,0.311900854,1,0,1,1,0,0,0,1,0,0,0,1,1,0,1
1637,99.51295984,0.081489612,-1.332337817,0.33348366,1.008826569,-0.17277154,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0
1638,99.34282252,-0.46336899,-0.127116557,-0.584028922,0.016332183,-0.732426543,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0
1639,100.8075424,-0.352684281,-0.222104989,0.826330375,1.011716546,-0.326046867,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0
1640,100.8716372,1.00071505,-1.609996875,1.750172765,-1.661367146,0.65115776,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0
1641,101.2468715,0.424837993,-0.251504793,1.505778239,-0.5564703,0.214777383,0,1,1,1,0,0,0,1,0,1,0,1,1,0,1
1642,99.02981218,-1.432603751,-0.605023434,0.067414907,1.487934903,-0.015659115,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0
1643,102.4406408,1.73817687,0.202244236,-0.410112523,1.678438821,-0.167405291,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0
1644,99.00890482,-0.385951105,-0.167928566,0.163337373,-0.836159032,-1.603082963,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1
1645,100.8254713,-0.665188439,-1.406069938,1.274988761,1.687446993,-0.13272415,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0
1646,107.2479527,-1.615181526,0.073070312,0.569983682,-0.552561431,0.815077573,0,0,1,1,1,0,0,0,1,0,0,1,1,0,1
1647,102.26166,0.986855244,0.818776789,0.586382492,-0.379917327,-2.166583248,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1
1648,101.6656904,-0.45257528,-0.346804358,0.407197662,-1.010996732,-0.946869666,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1
1649,101.1491173,-0.399192288,0.532402746,1.484371132,-0.561909284,-2.265498509,1,1,0,1,0,1,0,0,1,0,1,0,1,1,1
1650,100.9385479,0.018760491,1.039200849,-0.148228691,0.166231435,-0.7139711,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0
1651,100.3042731,1.003914119,0.313409832,0.389758072,0.955108718,-1.074483263,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1
1652,101.8952592,-0.630596431,2.04143846,-0.000550986,1.809885613,0.25004524,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0
1653,99.67909647,-0.374066422,-0.485203447,-0.329788903,0.050552839,1.43887317,1,0,0,0,0,1,1,1,1,0,1,1,1,1,0
1654,102.404394,0.070838863,-0.083639771,1.420767893,1.010929171,-0.875502388,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1
1655,109.0793728,-0.326025393,-0.850610022,2.087264219,1.11700929,-0.465645203,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1
1656,101.1978916,1.468969119,-0.904400695,0.396607086,-1.78345745,-0.511062253,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1
1657,101.2917688,0.053825872,1.005509844,1.899170019,0.932741804,-0.921039976,0,1,0,0,1,1,1,0,1,1,0,1,0,0,1
1658,107.3771683,-1.034308121,-0.667491233,-0.184197245,-0.549975697,-0.000365538,1,0,1,0,1,1,1,1,0,1,1,0,1,0,0
1659,102.4885641,1.005483198,-0.504003526,-0.628586703,-0.714486848,-1.821245212,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1
1660,102.6340163,-0.446693956,-1.486863524,1.731178248,0.054581754,-1.190012543,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1
1661,100.4344927,0.841905894,-0.840142012,-1.505406685,-0.469778303,0.246743427,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0
1662,101.1914503,-0.020372654,1.072465875,0.627457558,0.95891978,1.531579379,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0
1663,100.5610601,-0.449618911,-0.713528854,2.017865152,-0.302967345,2.024112705,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1
1664,100.3132068,-0.718362084,-0.224658648,-1.561777945,0.432855751,0.275533616,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0
1665,100.0996056,0.766048934,0.154679442,-0.04551969,-0.048048329,0.706138629,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0
1666,101.3668346,1.508930188,-0.87979184,-1.645602328,-0.264511455,-0.520368841,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1
1667,101.3951634,-0.106097457,-0.476517412,1.167315577,-0.746808028,1.098043246,0,1,1,0,0,0,0,1,1,0,1,1,1,1,0
1668,102.7098991,0.288893081,2.749370167,-2.456691395,1.850689215,-0.136576687,1,1,1,0,0,0,0,1,1,0,0,1,1,0,0
1669,107.9663459,0.077411437,0.342686548,-1.441506366,0.398099086,-0.580786251,1,1,1,1,1,1,0,1,0,0,0,1,1,0,1
1670,100.8435959,1.369579069,0.437693557,-0.288855449,0.503161154,0.562221162,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0
1671,100.0799652,-1.588900224,0.140237971,-2.652424057,-0.441246451,0.075736397,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1
1672,100.8121585,-0.138354302,-0.916989209,0.680663952,-0.154798229,0.213141301,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1
1673,102.086464,-0.280687802,-0.287623403,-0.629930072,1.158850512,-0.777341624,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0
1674,101.9420165,-0.319367521,-0.02792984,0.232183867,-2.110392542,-0.525793803,1,1,1,1,1,0,0,1,1,0,0,1,0,0,1
1675,97.81137403,-0.329368626,-1.236585538,-2.881446558,-1.132615632,0.569313402,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1
1676,101.4607285,-0.580902462,0.016477406,0.561754475,0.179110159,1.407368589,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0
1677,101.4816398,-0.28032159,-1.866361001,1.59287206,0.868321177,0.352379193,0,0,0,0,1,1,0,1,0,1,0,0,1,1,1
1678,100.3537661,0.947433573,0.007688887,-0.561912162,-0.522593688,0.113440671,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0
1679,101.3126254,-0.420239394,0.003864073,0.772965136,-0.278462885,1.419404914,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1
1680,102.0631759,0.951456845,0.051824578,0.523043783,0.46995327,-0.689046161,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0
1681,102.0286127,1.452183537,-0.044837414,0.976807968,0.022370827,1.356584947,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1
1682,105.8420878,-0.664394449,-0.029568167,-0.183781521,-0.373027542,0.721384682,1,1,1,0,1,1,1,0,1,1,0,0,1,0,1
1683,100.5897621,0.055629413,-0.51187568,0.210643025,-1.880340718,0.379656552,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1684,102.6204267,-0.509723994,0.87155803,-1.523874455,-0.16181384,-1.074192078,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0
1685,100.225781,-1.314105684,-2.245257683,-0.706092169,0.585003328,1.408068948,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1
1686,100.8161724,1.140377933,0.775121951,0.647621609,-1.360257993,-0.953344615,1,1,0,0,1,0,0,1,0,0,1,1,1,1,0
1687,108.4926698,1.099667525,0.595062277,3.951224272,-1.489212234,0.518430024,0,0,1,1,1,1,1,0,1,1,1,0,1,0,0
1688,100.4016566,-0.84037129,-1.295478119,2.586934015,-0.530599673,1.210066918,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1
1689,100.5064695,-0.301895876,-0.967242306,-0.290809557,0.941189481,-1.750147998,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0
1690,101.3195833,0.055493986,-0.124448058,-0.094146637,0.079548685,0.67568747,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0
1691,107.479161,0.118878295,-0.752179809,-0.108547032,0.013301021,-0.258265491,0,1,1,1,1,1,0,1,0,0,1,0,1,0,1
1692,102.3891117,1.022174942,0.20900356,-2.385438117,-0.144628965,-0.500112544,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0
1693,101.6151182,0.954022387,0.343999984,-0.153745253,-1.752142381,-0.359785795,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
1694,101.9045455,-0.255564425,-0.498295559,-0.607551536,0.166012946,1.193809464,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1
1695,99.6821398,-0.298888509,-0.422178539,-0.368020755,0.810923378,-0.689873841,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0
1696,102.2946715,0.092070196,1.064112917,1.86143527,-1.164929019,0.369254724,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1
1697,101.7118018,-0.238525141,1.595882057,-1.763972263,1.450871141,0.117563564,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1
1698,101.2222044,-0.123450764,0.987548894,-0.047848435,-0.705302174,-0.002289701,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1699,102.1298464,-0.538284821,-1.144057835,1.376488491,-1.772804494,-0.012265568,1,1,0,1,0,1,0,0,1,1,1,1,1,0,0
1700,101.2615499,-0.034437399,-0.935979992,0.656363355,1.358538402,0.018403804,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0
1701,107.4301953,-1.201797395,-0.462138918,-0.543843244,0.524382109,-0.067942404,0,1,1,1,1,0,1,0,1,0,0,1,1,1,1
1702,101.9366489,-0.894014037,1.58142575,-0.461733185,2.298717645,-0.463166491,0,1,0,0,1,1,1,1,0,1,1,1,0,1,0
1703,102.4497853,0.919636799,0.297604408,2.810066804,0.583085424,-1.269008161,1,1,0,1,0,1,1,1,1,1,0,0,1,1,0
1704,102.577497,-0.153563715,-1.248838983,-0.005149014,-0.389436267,0.321958907,0,1,1,1,0,0,1,0,1,0,1,1,0,0,1
1705,99.84349083,-0.002194631,0.339945642,-0.819295473,0.188059856,1.428656739,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0
1706,103.0621032,0.324000037,0.341724699,-1.341028325,-0.565352075,-0.66780345,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0
1707,100.3561748,0.88259172,-0.08873449,-0.330908128,0.322561902,0.810558824,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0
1708,100.4206917,-0.189279432,-2.683128877,-0.723204166,-0.172712134,0.036641929,0,1,1,0,1,1,1,0,1,0,1,0,0,1,0
1709,103.8168776,0.492142705,1.718875186,-1.77387288,0.209882248,0.541703529,1,0,1,0,0,1,1,1,1,1,0,0,1,1,0
1710,102.6594997,1.085938052,-0.819046768,0.958074494,-0.981196967,0.470802089,0,1,1,0,1,1,0,1,1,0,1,0,0,0,0
1711,101.6583484,2.369876807,-0.858152113,1.698977452,-0.799814515,0.023971295,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0
1712,100.1025868,0.16541633,-0.609706339,-0.329348551,-0.773025304,1.61425268,0,0,1,1,0,0,1,0,1,1,0,1,0,1,1
1713,101.0851084,-0.671510393,-0.391783507,-0.123667347,1.167484649,-1.331509379,1,1,0,1,0,0,1,0,1,0,0,1,1,1,0
1714,101.7567148,1.077502188,0.843381291,2.024339962,-1.119541473,0.263464435,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1
1715,101.2269494,0.180155381,-0.43971782,0.107764113,-1.294042396,0.358965671,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1716,102.2648657,-1.31051307,-0.026596196,-1.084182229,0.398117873,-1.368684888,1,1,0,0,0,1,1,0,0,0,1,1,0,1,0
1717,101.3001741,0.225284318,-0.274090745,1.436449219,0.727292903,-2.119308267,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1
1718,102.45582,-1.512913541,0.65016447,0.500240812,-0.590318664,0.437169535,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0
1719,101.1451253,0.340431738,0.499660991,0.671969694,0.416930911,0.186994844,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1
1720,100.1442157,-0.981199344,-1.22940942,-0.385459207,0.702152602,0.008039912,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1
1721,106.2249293,-1.249656425,-1.004029865,-1.957235156,0.620054513,0.976646508,0,1,1,0,1,1,1,0,0,1,1,1,1,1,1
1722,102.0495857,-0.285673654,-1.130947994,-1.605393587,0.643574617,-1.330432237,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0
1723,101.1411269,-1.05581929,0.997905632,-0.67206522,-0.32514338,-0.16453921,0,0,0,1,1,0,1,1,1,0,1,0,0,1,0
1724,102.6960771,-0.377486284,0.181921901,1.246274566,-1.957745442,-0.641436466,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1
1725,100.1138482,-1.562934854,-0.974990006,-0.877770809,-0.878997025,-0.563748312,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
1726,100.363439,2.027217269,0.759466509,-0.733464907,0.042476439,-1.089064171,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0
1727,107.4098514,0.417391151,-0.491378684,-0.286283067,1.486146896,-0.488456964,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1
1728,100.1706595,0.111111494,0.408739878,0.646132114,1.439976774,-0.380947549,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0
1729,100.5688637,0.300164356,-0.54672722,-0.544042266,-0.11158558,-0.829636326,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
1730,101.0951306,-0.088485451,-0.452034788,0.95405927,0.494136443,-0.480590783,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
1731,99.59813328,0.917849772,0.221211227,0.048218782,-0.256432244,1.204188378,1,0,1,0,1,1,0,1,0,1,1,0,0,0,1
1732,100.8413798,0.880225572,-1.143634942,-1.019423799,-0.158539124,0.330317588,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0
1733,100.7831551,0.635099887,-0.070080082,-0.611953398,0.887513364,0.065686013,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1
1734,101.7695979,0.521435058,-0.431209098,1.342375497,0.165228808,-0.996784208,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
1735,103.0655071,0.62954835,-0.540555117,0.030468163,1.101291111,-2.392492303,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0
1736,102.9144404,0.110580557,-1.986131156,-0.490745496,-0.639667448,-1.336067992,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1737,105.1418473,1.867148746,-0.701261747,1.27961673,-0.378677844,1.745472442,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0
1738,101.4833355,0.816115678,-0.068891717,-0.007283236,0.671802138,0.475282093,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1
1739,102.2552115,0.629120759,0.107312504,0.752167584,0.121874961,0.322542198,1,0,1,0,0,0,1,1,0,0,1,0,1,0,0
1740,101.2466719,-0.720136507,1.176201713,1.816650173,0.301172677,0.782162126,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0
1741,102.870583,-0.663889074,0.363860055,1.364037318,0.48253228,-0.230864141,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0
1742,102.0122989,1.145456918,-1.244528172,-1.093396674,-1.956694201,-0.507103171,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1
1743,102.153834,0.57020524,-0.871512684,-0.689370295,-0.476197188,-1.515654231,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
1744,99.5802441,1.987323388,0.190007382,0.22149237,0.560345094,1.465115275,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1
1745,100.882159,-1.055401154,0.076894413,0.523522684,-0.182530612,0.425646935,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
